,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,1.0000000000000002,0.9814531681768365,0.9875331410254486,0.9970275590976457,0.9951885600186366,0.945305863,0.9851471383308025,0.9815805852564798,0.9826979335024035,0.9974642034800157,0.9661090778677967,0.9826691483263004,0.9519007457402872,0.9752762121410823,0.9888984219188311,0.9299266345856896,0.9967381923047498,0.9493668151194125,0.9682133190496139,0.9269269330186191,0.9832704243537945,0.9590881829756573,0.9765350148620586,0.9649200906388599,0.9857800026546325,0.989890923,0.9734682096037913,0.987349934,0.9635130228720696,0.9923912134964649,0.9713681201897186,0.9668561099673094,0.9481389247296487,0.993322914,0.9626296922773209,0.980785926,0.9627840926369108,0.9880828400831863,0.93653989,0.9418216757084666,0.9401994600691036,0.9518209629419047,0.9527396028280044,0.9505960021736244,0.975535391,0.9484529312913331,0.9310015364006025,0.9309460684625129,0.9807180221812063,0.9777709515920366,0.995871554,0.9310410941321454,0.9963434909536998,0.9250306089958341,0.9562947157968594,0.9396470926393404,0.9380873427893307,0.9736119972120042,0.9696427238918577,0.9996001908885985,0.836355257,0.9936720359283906,0.9568746976750906,0.9603272692749982,0.9694639175403931,0.9933928791879453,0.9624828048094237,0.9933408809600733,0.9772063987064353,0.976383084,0.988084472,0.9917037777589098,0.9746610838664224,0.9643880229429427,0.9751470466714238,0.991393158,0.9638453333528328,0.9284157425912517,0.9427342304129094,0.957186654,0.9790130073773474,0.9668598077138731,0.9924380157325472,0.9486020886761631,0.9753166339070051,0.9564117891919991,0.9660643182479908,0.976314595,0.985303945,0.9807408238809927,0.9558307847343707,0.9897074138267073,0.9973299240334104,0.9871032077571188,0.9496608432663771,0.9962961023553006,0.9916567825480405,0.9708374444298198,0.9971097936347316,0.9710247624174978
2,0.9814531681768365,1.0000000000000002,0.9568871584043152,0.9653534821145385,0.9658881504533313,0.8854281462442806,0.9504868783649968,0.9504193228977147,0.9520078277428444,0.9869509245700677,0.9212636009362878,0.9344953508170932,0.9081807035987606,0.9306830001076222,0.9666156149252497,0.8597926081897354,0.9756906139947571,0.8930399995147118,0.9265994180470086,0.8723967161941559,0.9426310984178876,0.9217748802424539,0.9612982636804968,0.9240368921879796,0.9587662829263636,0.9625452306202188,0.9331993452616261,0.9678554606504043,0.9279864025349934,0.9667470418020929,0.9286864390920154,0.9081433177425187,0.9089232166327318,0.9607247741842855,0.9040684854756186,0.9475608977385716,0.9061029669443317,0.9457407612389293,0.8787460958291188,0.9010730438034962,0.888552483,0.9029536364201172,0.9127669896221864,0.9129242759446045,0.9299250079644477,0.8939427534830781,0.8632135912666741,0.8888149650968237,0.9284675241104609,0.9227347328468459,0.9779983324405797,0.8812474624010184,0.990392561,0.8639844714878379,0.9164765440539107,0.9012369784355175,0.8652101471442012,0.9154953878993439,0.9138424250585108,0.9773106506621768,0.7450464804209969,0.9731472369719044,0.9195164355145609,0.9106859283263575,0.9192434706446992,0.9570069646065141,0.9247118605149747,0.971687768,0.9463408693263393,0.9498005953620228,0.9580706373313908,0.9831312496539752,0.9224881285769063,0.9005930788891638,0.9389458079160936,0.9677949723528119,0.9288531474407672,0.8963078761872423,0.9003131799557987,0.9199456457310674,0.9249895539961579,0.9230372178886077,0.9541259261125326,0.9034237019123368,0.9322537724746256,0.9124408786760356,0.915131739,0.9254571581563455,0.9675831877063482,0.9349699059575557,0.9045163615316931,0.9714350583018706,0.9704204120542076,0.9473720444353141,0.9035316729914271,0.9795487066924249,0.9710734369004522,0.9426914904922187,0.9722858840920703,0.9379541826296164
3,0.9875331410254486,0.9568871584043152,1.0000000000000002,0.9938202611302095,0.996394193,0.9814655226442018,0.9997069814886419,0.9989358050375572,0.9995043708288642,0.9895958892803952,0.9942050673811146,0.9927106756818944,0.987916887,0.9967398786933165,0.9990195090658516,0.9685451356708069,0.9920817062895684,0.9849442591458838,0.9942896744103192,0.9735337706753415,0.9979452493016545,0.9915825129031209,0.9941882670554811,0.9941498896139316,0.9995660414071376,0.999144337,0.9964941323915946,0.9981694791727783,0.9930276618459668,0.9975489298146082,0.9962122625107112,0.9884242022776832,0.9860559067154617,0.9950999675544959,0.9872276372724301,0.998942348,0.9894973237473839,0.9940227878633683,0.9782999861725606,0.9828693346437336,0.9807486112134198,0.9874013371825752,0.9885358526498768,0.9872673389402901,0.996491892,0.9851724793684005,0.9725740871609401,0.9766066364053269,0.9903315650888113,0.9892958450248881,0.9922559343308495,0.9767030210803279,0.9873907348773855,0.9716055188036382,0.9902696927247282,0.9814597728154315,0.9723049328387143,0.9879547546872228,0.9890127567786261,0.9912147811833425,0.9058924191066308,0.9975357502620934,0.990540895,0.9911811842713116,0.9938096278979054,0.9927410323254162,0.9930963368656068,0.9982401913619537,0.9981044835313556,0.9974126304836429,0.9998020763518328,0.9929759401565027,0.9933840853266173,0.9832683169234333,0.996221527,0.9973802416876802,0.9935341711324611,0.9738123573466728,0.9834181772879093,0.9905248884794547,0.9883913963660843,0.9934552091087738,0.9925914757625856,0.9862188669468775,0.9968371636149561,0.9895693291977878,0.9926395094116047,0.9916566783772507,0.9967916385566695,0.9945363864620852,0.9890859272185127,0.9978897035292985,0.9952548492496773,0.9984249169846159,0.9869283073671498,0.9952282691106596,0.9981206602435583,0.9948276932877878,0.9963650306977302,0.9963757880553321
4,0.9970275590976457,0.9653534821145385,0.9938202611302095,1.0000000000000002,0.9982490357608316,0.9652358183072046,0.9930987588266996,0.9889469967051399,0.9899997089527776,0.993422291,0.9800793756138645,0.9936984618972184,0.9676512537471926,0.9875487399303939,0.9922774464185765,0.9531565013180963,0.9966528983292756,0.9684706551975005,0.9804779709142185,0.9483190801954777,0.9926458922637438,0.9720442172098698,0.9797282881165781,0.9780513713505546,0.9914123532711816,0.9946923513072601,0.985208767,0.9901309935427152,0.9749228852585524,0.9952634946719379,0.9839372077577202,0.9834022743705564,0.9630294293389956,0.9979873420031501,0.9800223661700374,0.9892633248681784,0.9798261735973016,0.9965068916270362,0.9576978186202796,0.9576953262849175,0.9594410904518976,0.9685450834476408,0.9672871969263986,0.9644502361662891,0.9879777750972378,0.9672597999386534,0.9547019356204411,0.9482589517274876,0.9926865668657753,0.9909005920519807,0.9951682343697603,0.9505687635357261,0.9907482563711524,0.9478923294394104,0.9703585501244602,0.9550122733020242,0.9615081732763583,0.9881704466868918,0.985091119,0.9986798441224181,0.8736592583702463,0.9952355745150101,0.9701217631931534,0.9763955179327891,0.9841087371379544,0.9985635009032588,0.9751539204244354,0.9953850326478593,0.9856257424684135,0.9835028902417037,0.9938538234857757,0.9891386526394121,0.9886058469027401,0.981489988,0.9846308356442195,0.9944517772878976,0.9753025587526885,0.9427854829204008,0.9590989032313709,0.9701111025398922,0.9914826360380897,0.9805183704280961,0.9983437633649974,0.9651046560405379,0.9870776451233704,0.9716130103875994,0.9813478566236523,0.9893642334364797,0.9879207309578631,0.9919666604299554,0.9728981488935888,0.9914761783071177,0.9992816188993665,0.9956631579050425,0.9661093018811014,0.995590241,0.9935542714034562,0.9788186800429569,0.9987670451665356,0.9810081963589412
5,0.9951885600186366,0.9658881504533313,0.996394193,0.9982490357608316,1,0.9715044874574241,0.9951503758858182,0.9941028909646533,0.9934327617729212,0.9927055530468971,0.9845718221288802,0.9907176666687051,0.9725684253911918,0.9904180564080267,0.9953761268749309,0.9602670363763347,0.9935285756986707,0.9720529817901485,0.9872848215752061,0.9537969485992335,0.9958684530909251,0.9781083805265578,0.9854432719174745,0.9832985080948173,0.994249742,0.9953946119012487,0.9870776329160409,0.9936405756670887,0.9827635749337469,0.9991006346397229,0.9879750353861628,0.982886372,0.9693597740713751,0.994930996,0.97903709,0.9916555847105923,0.981769005,0.993266814,0.9617408573212124,0.9661616825275013,0.9631115770083539,0.9757038276198635,0.97333443,0.9731196004480811,0.9907357552424614,0.9722225919910177,0.9587849192881216,0.9580062783673072,0.9896641922189542,0.9884130139565631,0.9926653016697392,0.9589950018349492,0.9910388212354279,0.9553957012229709,0.9760027674059649,0.9641157194019007,0.9629836500657966,0.9873441563504376,0.9828124983776435,0.9971522658651963,0.881016283,0.9959132351840493,0.9764974036936883,0.9801814784595195,0.9864514295844795,0.994625479,0.9804579221685361,0.996711546,0.9893795809091235,0.9890403891319296,0.9970927514008142,0.9922575772676543,0.9891280781532686,0.9819757473940351,0.9915025757335894,0.9940074646499827,0.9819884893243395,0.9544939264671062,0.9663937569825441,0.9780237809342753,0.987721914,0.9819915464234618,0.994411982,0.9702677969785767,0.9912824745319008,0.9750096652403187,0.9851656333257003,0.9866612843499828,0.9905147722183077,0.9898284578313586,0.9775175170849421,0.9949972226893024,0.9976509271419296,0.9968634597443854,0.9728401712342519,0.9959518601428172,0.997262185,0.9870048854172678,0.9982379432931396,0.9864366861142202
6,0.945305863,0.8854281462442806,0.9814655226442018,0.9652358183072046,0.9715044874574241,0.9999999999999998,0.9845380944445605,0.9856684940103274,0.9837258081703488,0.9442135038094631,0.9953323433760558,0.9809002356971206,0.9921899126595181,0.9930430276743082,0.9737298394476589,0.9975208033226027,0.9533258203970653,0.997393584,0.9946513416793236,0.9917523009461185,0.9887740276665484,0.9905807050178453,0.9696849507595526,0.9935308189264668,0.979085684,0.974755368,0.9890480891994542,0.9715264954088931,0.9913098081936017,0.9736980479945518,0.9937451679030934,0.9923192210700823,0.9892926422293913,0.9677680142015233,0.9917858798872035,0.9845422026864943,0.9965675932294217,0.9757157733464249,0.9952330048248754,0.9910630277170953,0.9919405497627749,0.9979329494592697,0.9910540219239338,0.9913194861431028,0.9932671784731987,0.9981979743446683,0.9973922677271363,0.9894512290603433,0.9815216026087837,0.9840393180895258,0.9521779168208864,0.9939813636117497,0.9392942555433866,0.9971122751629047,0.991397772,0.9889311916438313,0.9952049552761189,0.9881294913923981,0.9878122095698356,0.953695073,0.9671083103529533,0.9657697681547777,0.9904453504909524,0.9964876115310769,0.9951911801318669,0.9664664205191336,0.9907686106313497,0.9684246543701548,0.9845567593193092,0.9826345275110329,0.9812086101536419,0.9538917016826705,0.9919938142559607,0.991324223,0.9903468956583832,0.9675910896060107,0.9901931015741811,0.9811618488558383,0.9914329647320121,0.9918942115692015,0.9801483344906756,0.9899081801828848,0.9681456030322427,0.9926182266968853,0.9934689200351137,0.9911008017921109,0.9971544228714011,0.9844238134207044,0.9681237134442963,0.983246772,0.99767465,0.9692605248898358,0.9635368771960583,0.9849537474545651,0.9955821336242717,0.9583132817622914,0.9707576707663914,0.9854843542210756,0.964752175,0.9882693577471622
7,0.9851471383308025,0.9504868783649968,0.9997069814886419,0.9930987588266996,0.9951503758858182,0.9845380944445605,1,0.998582196,0.9994562026576944,0.9868680909070466,0.9959009763008311,0.9945764075645074,0.9902123335976629,0.9981742183481821,0.9978577359725711,0.9723695784390842,0.9908598984216422,0.9883308851178279,0.9950757947777651,0.977453444,0.9984003598550806,0.992865187,0.9927116273170685,0.9955279982881823,0.9991140720932112,0.998752218,0.9979893355610312,0.9967978433535192,0.9935326355553976,0.9959751633669511,0.9975660285672399,0.9915355959927831,0.9879313199513987,0.9951964761278809,0.9907194010584243,0.99941763,0.9924251345206015,0.9951770011111587,0.9822712691384611,0.984674248,0.9842838749115997,0.9894906375855738,0.9903165486058911,0.9884008943410927,0.9979586397490735,0.9882294533458477,0.9772274579715343,0.9786823254940562,0.9924667908491001,0.991682505,0.9907707268820458,0.9795562630410188,0.9840249497791844,0.9755139100078535,0.9919532725761164,0.9830600228896078,0.977154412,0.9904046525731156,0.9921095846872728,0.9893581084819822,0.914145599,0.9962055849728868,0.9918704815762908,0.9936155816941551,0.9959838050049648,0.9930567012867569,0.9943944457623217,0.9969478716204101,0.9983781430814986,0.9970152816625202,0.9992722082177486,0.9900955992172541,0.9955492882340392,0.9862413154270121,0.9961801352594121,0.996722554,0.9942692460340892,0.9747756844472254,0.985555822,0.9914767588801761,0.9907780334152293,0.9956222827160282,0.9930979488346724,0.9887182843574968,0.9978560938910347,0.9919660482046255,0.9947373550258702,0.9941533710827776,0.9955744440784039,0.9964197137148572,0.9916732911926046,0.9961854380619574,0.9943094860009237,0.9989320398617547,0.9891229635210042,0.9932737289992951,0.9963619264600173,0.9942411155576626,0.9951445341110617,0.9968385126179591
8,0.9815805852564798,0.9504193228977147,0.9989358050375572,0.9889469967051399,0.9941028909646533,0.9856684940103274,0.998582196,1,0.9993112470073485,0.9843216932765737,0.9959977426624803,0.9884178699294625,0.9904186210991284,0.9970498535416891,0.9978391088470657,0.9740036316359245,0.9857294939488686,0.9870861789151675,0.9974682029918491,0.9775692737141798,0.9979537619373702,0.9943986432213763,0.99497226,0.9963569217667267,0.9986085404633593,0.996449062,0.9959509993057641,0.997193569,0.9968760373603519,0.9967702840202943,0.9974131424755902,0.9869994698613075,0.9894649622896177,0.9896329044547129,0.9856262425023841,0.9981992543652135,0.9899950201795013,0.9890607893274199,0.981168057,0.9880316417324666,0.9830072376250982,0.9916801385879302,0.9916548743381304,0.9921754280971338,0.9967290824792346,0.9882315559883857,0.9759814031071131,0.9830239524025701,0.9862084072505019,0.9857930624192923,0.9862377225663511,0.9825173307293696,0.9825376017094312,0.9773634540668682,0.9929927368347312,0.9870275063065287,0.9737066157915523,0.985868979,0.9860770945347425,0.9858264235503714,0.9144498684132849,0.9942447587367904,0.9936450340364277,0.9928582428060898,0.9941438925363234,0.9866884779727756,0.9952866962725296,0.9955147749216811,0.9983608467448787,0.9987290213000563,0.9991794472416775,0.9907477823046807,0.9921974518338422,0.9826366120978793,0.9989309619486137,0.9935713199680389,0.996553407,0.981153303,0.9878092749947266,0.9946921842770864,0.9838266782814242,0.9930200537117776,0.9866645429342961,0.9890741501665191,0.9979889908215754,0.9908780938610561,0.9941451056934293,0.9880096305645215,0.9951336943603974,0.9909524178047878,0.9915546110148429,0.9967195848733261,0.9903320382467136,0.9967505318018632,0.9909149084358896,0.9913006247807037,0.9970910780924962,0.9982584469689852,0.9921600677659512,0.9981533839382288
9,0.9826979335024035,0.9520078277428444,0.9995043708288642,0.9899997089527776,0.9934327617729212,0.9837258081703488,0.9994562026576944,0.9993112470073485,1,0.9864208807687105,0.9960219050533914,0.990761658,0.9916790556300248,0.9972503933451707,0.9986395444165453,0.9704439379647699,0.9890225899419034,0.9877122097234783,0.9956536762947558,0.9788677745504619,0.9971309245098892,0.9949202463344603,0.9959154498731075,0.9964885264434062,0.9996882723176347,0.9983757736067439,0.9977821061265428,0.99813543,0.9956554681726155,0.9956082962399786,0.9975113580447366,0.9880813678422954,0.9905008082282136,0.9925506387658422,0.9876630872122562,0.9996561880574917,0.9903056229121834,0.9916209339395562,0.9823340035977686,0.9876901062756055,0.9850626659752563,0.9903591345928185,0.9924428625891976,0.9912774945978389,0.9967791889684446,0.9881707863521267,0.9758180268351397,0.982299147,0.9880092477676722,0.9871504139363834,0.9896042904822788,0.9818600190876273,0.9841718837397115,0.9761738452715655,0.993800843,0.9866214107806747,0.9736158018115942,0.9859371666800574,0.9885664268383036,0.9869494272515329,0.913397517,0.996075966,0.9941183495536774,0.9933338376111722,0.9945332838087043,0.9893821779890295,0.9960274548694152,0.9968856508154648,0.9995041288751635,0.9989787878588507,0.9991700942815658,0.991638768,0.9927712411291941,0.9817181926901437,0.9968769320176395,0.9963452765961633,0.9963666558610317,0.980053501,0.9881417472758132,0.9938673500912341,0.9859268632281699,0.9953642716767301,0.9892381523054864,0.9902382904252083,0.9972777347682197,0.9928542636491117,0.9936395468289695,0.9907632622702452,0.9971696536048834,0.9936296834833405,0.9915655187951128,0.9973204476206675,0.9921264341127324,0.9970576825568316,0.9906419437632666,0.9929723342396916,0.9969230587825504,0.996694856,0.9935577491898261,0.9984467336344783
10,0.9974642034800157,0.9869509245700677,0.9895958892803952,0.993422291,0.9927055530468971,0.9442135038094631,0.9868680909070466,0.9843216932765737,0.9864208807687105,1.0000000000000002,0.9686479683216627,0.9792951157735449,0.9585241596216233,0.9757144289555181,0.9930568564758072,0.925057963,0.9978115642369918,0.9512200481977706,0.9697669216014778,0.9337276183794887,0.9818314428417202,0.9660534975903798,0.9858271468171242,0.9692541028792208,0.9898991345662792,0.9928870682185399,0.9770427382167884,0.9927869137694982,0.9687729690213321,0.992186325,0.9735295450260918,0.9632150872992056,0.9567620990462229,0.9926332293621214,0.9608033752776486,0.9847001585769285,0.9611121287075526,0.9853362809191702,0.9404215902571628,0.9500224096773404,0.946360129,0.954667644,0.9601900338814613,0.9578625289783423,0.975328651,0.9507524683932611,0.93052608,0.9400286775603208,0.9754406384386415,0.9719436049765607,0.9984153171472309,0.9376237002712818,0.9995916071776094,0.9277929898466384,0.9631716800771534,0.9488498740295381,0.9333667084741599,0.9667709941024324,0.9671782251413268,0.9972982723384344,0.8369637421665597,0.9969240932639588,0.9642003115813721,0.9625861166561905,0.9691688655070809,0.9903556311335369,0.968788357,0.996249522,0.9826518822967444,0.982618313,0.9897261763074177,0.997249607,0.971783492,0.9565568511436734,0.9765176366534946,0.9950856129162137,0.9701212000132768,0.9404235430974084,0.9507511481443532,0.9634881067564035,0.9732966748209821,0.970933011,0.988958357,0.9552733509672132,0.9755784351967959,0.9624916381516379,0.965623276,0.9743234656680474,0.9923588265776437,0.9798246320931676,0.9580246555462354,0.994336118,0.9963094450536499,0.9855376297511016,0.9548304312970579,0.9988970620473406,0.9943395908787193,0.9762709272605293,0.9969300783995726,0.9767083483368995
